transaction_id,customer_id,product_id,transaction_date,quantity,payment_method,unit_price,total_amount,timestamp
1243,76,5,2024-01-03,3,Tarjeta,500,1677.3524135404477,2024-01-03 02:17:32
1244,87,5,2024-08-25,1,Efectivo,500,542.3481444147735,2024-08-25 08:34:04
1245,86,2,2024-08-30,2,Transferencia,30,94.66530158832954,2024-08-30 06:29:25
1246,85,4,2024-10-27,1,Efectivo,100,127.40053102508469,2024-10-27 01:40:26
1247,27,2,2024-01-24,3,Tarjeta,30,376.70107256742136,2024-01-24 07:55:23
1248,57,3,2024-03-09,3,Tarjeta,50,290.34888181315216,2024-03-09 02:54:42
1249,31,1,2024-07-20,2,Transferencia,100,304.00296804955553,2024-07-20 13:34:48
1250,6,7,2024-05-18,3,Tarjeta,720,2204.2316432604284,2024-05-18 13:55:10
1251,91,6,2024-01-04,2,Tarjeta,1000,2026.7619213179164,2024-01-04 00:08:13
1252,40,1,2024-07-07,1,Transferencia,100,174.5463302342082,2024-07-07 15:36:34
1253,98,1,2024-01-09,1,Efectivo,100,158.4285197709,2024-01-09 22:46:41
1254,12,2,2024-02-26,2,Transferencia,30,171.567077158928,2024-02-26 11:02:47
1255,53,6,2024-09-20,2,Efectivo,1000,2063.76241547608,2024-09-20 08:12:30
1256,71,6,2024-10-01,3,Transferencia,1000,3231.082697540079,2024-10-01 03:50:33
1257,10,6,2024-09-05,1,Efectivo,1000,1025.1412921197643,2024-09-05 00:49:30
1258,45,2,2024-09-09,2,Transferencia,30,114.18825385898361,2024-09-09 22:58:01
1259,17,1,2024-09-09,1,Efectivo,100,151.46409542134478,2024-09-09 13:39:37
1260,26,2,2024-05-06,2,Transferencia,30,131.53037518014935,2024-05-06 18:42:22
1261,85,5,2024-04-02,1,Efectivo,500,532.2716683109832,2024-04-02 19:46:40
1262,92,5,2024-09-27,3,Transferencia,500,1704.2141640293996,2024-09-27 17:05:01
1263,62,2,2024-04-03,1,Tarjeta,30,98.587457069669,2024-04-03 08:01:40
1264,46,6,2024-01-09,1,Efectivo,1000,1084.2065362819935,2024-01-09 03:55:26
1265,64,8,2024-10-25,1,Transferencia,350,397.5937710275678,2024-10-25 19:38:10
1266,2,1,2024-02-18,1,Efectivo,100,116.57765819235352,2024-02-18 22:01:43
1267,54,2,2024-05-17,1,Efectivo,30,64.62997464293119,2024-05-17 23:46:19
1268,65,2,2024-10-20,3,Transferencia,30,384.6014750631405,2024-10-20 13:19:54
1269,51,2,2024-05-06,2,Efectivo,30,187.3265435418864,2024-05-06 18:37:41
1270,53,8,2024-09-09,1,Transferencia,350,423.8763376320918,2024-09-09 04:42:58
1271,36,8,2024-08-14,3,Tarjeta,350,1081.986613998862,2024-08-14 15:39:04
1272,26,3,2024-04-24,1,Efectivo,50,106.63851589642688,2024-04-24 12:57:28
1273,29,5,2024-08-13,1,Tarjeta,500,513.3775791778622,2024-08-13 00:17:35
1274,21,7,2024-06-20,2,Efectivo,720,1562.4614381764607,2024-06-20 20:59:42
1275,11,6,2024-05-06,1,Efectivo,1000,1092.8693764672469,2024-05-06 22:33:34
1276,40,4,2024-04-20,3,Efectivo,100,591.4731652351102,2024-04-20 12:27:56
1277,11,8,2024-09-11,3,Transferencia,350,1225.9492223550096,2024-09-11 10:45:25
1278,36,7,2024-07-21,2,Tarjeta,720,1542.4768649453988,2024-07-21 01:27:35
1279,59,8,2024-04-12,1,Efectivo,350,445.05153848236444,2024-04-12 20:49:07
1280,39,6,2024-10-03,3,Transferencia,1000,3211.874654639108,2024-10-03 14:49:40
1281,99,4,2024-08-18,1,Efectivo,100,115.84093515845686,2024-08-18 14:48:53
1282,54,3,2024-10-18,1,Transferencia,50,101.91530199007478,2024-10-18 11:47:39
1283,98,2,2024-03-26,1,Efectivo,30,61.62205166178735,2024-03-26 10:02:43
1284,55,3,2024-06-10,2,Tarjeta,50,204.56477786076266,2024-06-10 09:26:11
1285,24,8,2024-03-18,1,Tarjeta,350,400.99190148057255,2024-03-18 18:05:49
1286,22,3,2024-05-25,3,Efectivo,50,337.1790967599803,2024-05-25 23:32:10
1287,69,7,2024-03-21,1,Transferencia,720,762.1093441314326,2024-03-21 05:24:36
1288,56,1,2024-10-26,3,Efectivo,100,374.3530213531006,2024-10-26 19:03:00
1289,33,8,2024-08-25,1,Transferencia,350,405.33474911309605,2024-08-25 19:10:50
1290,36,8,2024-07-25,3,Efectivo,350,1304.1547787733557,2024-07-25 20:58:46
1291,20,7,2024-01-18,3,Transferencia,720,2369.2833015782526,2024-01-18 02:05:07
1292,83,5,2024-07-28,1,Tarjeta,500,540.4531079332694,2024-07-28 19:33:13
1293,99,4,2024-09-09,1,Efectivo,100,194.19707204829714,2024-09-09 03:21:58
1294,81,2,2024-04-30,3,Tarjeta,30,366.2960442372792,2024-04-30 14:02:09
1295,62,7,2024-06-30,2,Tarjeta,720,1497.6827118891379,2024-06-30 19:04:42
1296,98,4,2024-05-08,1,Efectivo,100,113.54758266083266,2024-05-08 15:02:56
1297,73,6,2024-07-24,2,Efectivo,1000,2153.435567503137,2024-07-24 01:13:34
1298,26,4,2024-10-13,1,Transferencia,100,184.4849235214238,2024-10-13 23:03:50
1299,66,6,2024-04-06,1,Transferencia,1000,1097.107810935622,2024-04-06 23:52:53
1300,73,7,2024-08-21,1,Tarjeta,720,810.085275467948,2024-08-21 17:15:37
1301,73,8,2024-09-13,1,Transferencia,350,414.04812913857734,2024-09-13 01:05:37
1302,40,8,2024-05-20,2,Transferencia,350,815.4094210582285,2024-05-20 10:12:11
1303,17,5,2024-02-25,1,Efectivo,500,512.5056946136327,2024-02-25 10:44:25
1304,1,7,2024-09-03,3,Transferencia,720,2256.59724064809,2024-09-03 20:41:50
1305,89,6,2024-10-07,3,Tarjeta,1000,3154.0959829678904,2024-10-07 04:51:40
1306,61,4,2024-08-21,2,Transferencia,100,333.1307020150422,2024-08-21 00:29:10
1307,43,4,2024-02-13,1,Tarjeta,100,160.15266499865697,2024-02-13 18:03:38
1308,42,6,2024-02-09,3,Efectivo,1000,3230.5117172140563,2024-02-09 01:07:07
1309,25,3,2024-05-14,2,Tarjeta,50,170.35804755966734,2024-05-14 01:35:45
1310,39,5,2024-05-03,1,Transferencia,500,560.8457346887226,2024-05-03 17:08:51
1311,35,1,2024-06-28,3,Efectivo,100,353.79840571551387,2024-06-28 07:54:11
1312,3,8,2024-10-05,3,Transferencia,350,1191.689691367466,2024-10-05 19:51:14
1313,44,2,2024-01-07,2,Efectivo,30,215.02894993182818,2024-01-07 17:05:36
1314,51,4,2024-08-15,1,Efectivo,100,172.40607680861396,2024-08-15 03:22:30
1315,94,2,2024-03-12,1,Transferencia,30,129.15784634549613,2024-03-12 03:43:26
1316,98,1,2024-10-06,3,Transferencia,100,405.03060401669416,2024-10-06 05:29:41
1317,12,7,2024-10-21,3,Efectivo,720,2324.5111107769744,2024-10-21 15:56:57
1318,19,2,2024-08-01,3,Efectivo,30,208.97321171897914,2024-08-01 05:05:25
1319,44,1,2024-01-22,1,Transferencia,100,149.65428026532572,2024-01-22 19:04:44
1320,59,8,2024-03-26,2,Tarjeta,350,874.2510233764899,2024-03-26 20:24:29
1321,49,6,2024-05-22,2,Transferencia,1000,2143.1576335339278,2024-05-22 02:37:16
1322,61,3,2024-09-30,1,Efectivo,50,139.41970722128235,2024-09-30 04:54:29
1323,17,8,2024-03-09,2,Transferencia,350,756.6319994997395,2024-03-09 20:00:10
1324,74,4,2024-07-30,3,Tarjeta,100,565.8075018171883,2024-07-30 21:19:24
1325,57,1,2024-10-16,2,Transferencia,100,230.7572093521092,2024-10-16 00:30:43
1326,55,2,2024-06-27,2,Efectivo,30,239.94787047868743,2024-06-27 18:13:29
1327,47,4,2024-05-15,2,Transferencia,100,279.233280302931,2024-05-15 14:06:52
1328,12,3,2024-03-28,3,Efectivo,50,264.93866102179794,2024-03-28 04:27:39
1329,62,6,2024-01-13,1,Efectivo,1000,1056.0879719028796,2024-01-13 23:57:49
1330,80,7,2024-07-07,3,Transferencia,720,2443.9863506852726,2024-07-07 11:19:28
1331,88,4,2024-03-04,1,Efectivo,100,114.30032282132649,2024-03-04 07:03:15
1332,83,7,2024-04-10,1,Efectivo,720,761.700787756367,2024-04-10 05:36:42
1333,8,1,2024-05-08,1,Tarjeta,100,187.09147898150022,2024-05-08 03:41:13
1334,95,3,2024-07-15,2,Tarjeta,50,191.289805938384,2024-07-15 13:34:49
1335,21,2,2024-01-08,2,Tarjeta,30,115.84824156747206,2024-01-08 20:17:28
1336,81,3,2024-08-10,1,Tarjeta,50,98.23147631982707,2024-08-10 12:38:30
1337,87,3,2024-08-07,1,Efectivo,50,94.69972513425023,2024-08-07 19:37:29
1338,80,5,2024-02-01,2,Transferencia,500,1184.7749162640066,2024-02-01 00:48:01
1339,70,3,2024-02-11,3,Efectivo,50,385.7222814506363,2024-02-11 12:45:13
1340,72,3,2024-06-02,1,Efectivo,50,105.46040001696056,2024-06-02 23:33:05
1341,25,8,2024-09-13,3,Efectivo,350,1346.8600530148242,2024-09-13 18:03:57
1342,82,4,2024-10-14,2,Transferencia,100,303.7499556296662,2024-10-14 17:20:57
1343,89,2,2024-07-14,1,Tarjeta,30,45.24140477382477,2024-07-14 09:49:03
1344,12,8,2024-08-06,3,Efectivo,350,1150.814066890046,2024-08-06 17:19:49
1345,15,8,2024-10-10,3,Efectivo,350,1197.7390296592143,2024-10-10 21:44:10
1346,59,4,2024-04-13,3,Tarjeta,100,372.3637085194524,2024-04-13 02:24:16
1347,26,4,2024-07-10,2,Efectivo,100,390.5617227383277,2024-07-10 01:35:41
1348,26,1,2024-01-14,2,Transferencia,100,358.0328016071992,2024-01-14 04:37:41
1349,47,4,2024-10-14,3,Efectivo,100,402.4375441154986,2024-10-14 07:58:10
1350,32,5,2024-03-12,3,Efectivo,500,1689.5172240498373,2024-03-12 09:07:13
1351,10,5,2024-06-27,2,Tarjeta,500,1149.860848279723,2024-06-27 19:47:20
1352,16,8,2024-01-21,3,Efectivo,350,1334.1453108048354,2024-01-21 21:35:11
1353,71,7,2024-06-06,3,Efectivo,720,2428.041544277361,2024-06-06 15:52:21
1354,17,1,2024-10-02,2,Transferencia,100,312.73460070487846,2024-10-02 21:43:52
1355,23,7,2024-10-19,3,Tarjeta,720,2399.1562073441146,2024-10-19 10:50:23
1356,26,7,2024-01-10,3,Tarjeta,720,2341.779083533448,2024-01-10 11:10:09
1357,85,8,2024-08-07,3,Transferencia,350,1229.2300503122958,2024-08-07 22:22:02
1358,86,6,2024-06-20,2,Efectivo,1000,2040.6535525008746,2024-06-20 04:00:40
1359,7,8,2024-08-26,3,Tarjeta,350,1114.057167664361,2024-08-26 02:12:40
1360,14,2,2024-06-11,2,Tarjeta,30,175.31605070404234,2024-06-11 06:14:22
1361,79,2,2024-08-08,2,Efectivo,30,128.3950780962212,2024-08-08 04:57:01
1362,7,4,2024-10-18,1,Efectivo,100,111.89332122144218,2024-10-18 16:02:52
1363,9,4,2024-01-30,1,Tarjeta,100,175.05552835101912,2024-01-30 07:34:18
1364,48,6,2024-07-29,3,Efectivo,1000,3038.7713811063445,2024-07-29 17:22:04
1365,72,4,2024-02-04,2,Tarjeta,100,327.1498313987298,2024-02-04 06:08:35
1366,59,2,2024-09-20,1,Efectivo,30,88.5274414714583,2024-09-20 12:53:53
1367,87,7,2024-05-02,3,Efectivo,720,2451.5799664560072,2024-05-02 22:02:44
1368,93,8,2024-08-28,1,Transferencia,350,403.57918254128776,2024-08-28 19:27:57
1369,82,3,2024-03-12,1,Efectivo,50,65.72412927400177,2024-03-12 11:17:24
1370,95,5,2024-10-13,2,Transferencia,500,1119.3038342051632,2024-10-13 17:24:03
1371,94,3,2024-03-25,2,Efectivo,50,271.3973107108983,2024-03-25 03:41:51
1372,39,3,2024-03-22,1,Tarjeta,50,149.71643558532958,2024-03-22 08:28:51
1373,99,2,2024-10-09,1,Tarjeta,30,78.73088563201652,2024-10-09 04:03:08
1374,18,3,2024-03-03,2,Efectivo,50,177.65377364941367,2024-03-03 13:43:36
1375,59,8,2024-09-04,3,Efectivo,350,1324.7963901770397,2024-09-04 03:26:20
1376,17,6,2024-03-11,2,Tarjeta,1000,2054.4235832337017,2024-03-11 11:50:45
1377,14,1,2024-10-08,1,Efectivo,100,165.3886023529634,2024-10-08 04:56:58
1378,31,4,2024-05-18,3,Transferencia,100,439.5428945288559,2024-05-18 08:34:17
1379,24,1,2024-04-13,1,Transferencia,100,113.69741284599998,2024-04-13 06:01:51
1380,99,7,2024-07-23,3,Transferencia,720,2283.7678880625385,2024-07-23 01:24:57
1381,60,8,2024-01-09,1,Transferencia,350,383.8705670252407,2024-01-09 07:53:13
1382,45,8,2024-03-30,3,Transferencia,350,1265.2446115647415,2024-03-30 06:07:56
1383,98,5,2024-09-02,3,Efectivo,500,1786.1734343768178,2024-09-02 23:24:34
1384,3,8,2024-06-29,1,Efectivo,350,384.1242468640774,2024-06-29 16:00:09
1385,37,4,2024-04-20,3,Transferencia,100,549.0958035709541,2024-04-20 08:08:37
1386,43,8,2024-03-25,2,Efectivo,350,729.9647670489137,2024-03-25 16:14:40
1387,40,3,2024-06-11,1,Efectivo,50,108.43089090358319,2024-06-11 01:57:24
1388,90,5,2024-10-07,2,Transferencia,500,1032.699011467781,2024-10-07 19:43:53
1389,55,4,2024-02-09,1,Efectivo,100,194.06296920175754,2024-02-09 15:24:46
1390,87,6,2024-06-08,3,Efectivo,1000,3236.9148457504953,2024-06-08 15:19:22
1391,39,6,2024-07-14,3,Efectivo,1000,3207.64647602524,2024-07-14 22:01:27
1392,15,6,2024-01-17,3,Transferencia,1000,3252.4520230386597,2024-01-17 08:18:02
1393,4,6,2024-08-08,1,Efectivo,1000,1068.2767816013147,2024-08-08 15:01:18
1394,93,3,2024-09-21,2,Tarjeta,50,294.4099914913724,2024-09-21 16:18:54
1395,86,8,2024-02-27,2,Tarjeta,350,848.5124306156589,2024-02-27 12:10:26
1396,25,1,2024-07-15,1,Transferencia,100,193.21927486240222,2024-07-15 12:13:48
1397,13,4,2024-01-03,1,Tarjeta,100,156.54187028095743,2024-01-03 14:15:31
1398,82,3,2024-04-09,2,Transferencia,50,141.07159433673527,2024-04-09 09:02:23
1399,33,6,2024-10-18,2,Tarjeta,1000,2115.071989856143,2024-10-18 08:09:22
1400,16,7,2024-06-10,2,Tarjeta,720,1482.8371090513567,2024-06-10 07:35:15
1401,42,8,2024-01-21,2,Tarjeta,350,826.6488262517529,2024-01-21 07:42:26
1402,66,1,2024-03-13,1,Transferencia,100,153.42437544748967,2024-03-13 02:47:37
1403,55,7,2024-05-14,1,Transferencia,720,786.0317858049503,2024-05-14 11:55:15
1404,99,5,2024-03-02,3,Efectivo,500,1532.7126848848045,2024-03-02 05:51:01
1405,42,7,2024-01-19,2,Transferencia,720,1495.0712884979655,2024-01-19 14:16:10
1406,34,5,2024-09-12,3,Tarjeta,500,1662.6592166162752,2024-09-12 09:29:17
1407,30,5,2024-07-11,1,Tarjeta,500,595.5453205430222,2024-07-11 03:08:42
1408,13,6,2024-05-15,1,Transferencia,1000,1044.5248136319642,2024-05-15 19:23:32
1409,13,5,2024-03-05,3,Transferencia,500,1644.5804470344813,2024-03-05 21:37:22
1410,18,2,2024-02-07,2,Transferencia,30,208.645296021192,2024-02-07 09:26:57
1411,32,4,2024-05-08,2,Efectivo,100,328.6826963115012,2024-05-08 15:46:32
1412,96,4,2024-03-28,2,Tarjeta,100,273.8067070177,2024-03-28 07:42:22
1413,99,6,2024-02-05,2,Efectivo,1000,2093.946951202137,2024-02-05 18:00:08
1414,39,2,2024-04-07,3,Efectivo,30,178.77894569145275,2024-04-07 04:53:49
1415,46,7,2024-08-10,3,Tarjeta,720,2450.8257939651567,2024-08-10 02:17:25
1416,29,3,2024-01-12,1,Tarjeta,50,71.75709434016238,2024-01-12 12:11:10
1417,62,7,2024-04-30,2,Transferencia,720,1526.9306212219556,2024-04-30 18:00:29
1418,93,8,2024-10-17,2,Transferencia,350,724.651014999602,2024-10-17 02:56:28
1419,62,3,2024-02-28,2,Efectivo,50,159.92030854803835,2024-02-28 00:07:22
1420,57,5,2024-03-05,3,Transferencia,500,1740.7272073626418,2024-03-05 21:28:59
1421,16,1,2024-09-01,2,Transferencia,100,256.2115418119983,2024-09-01 11:18:41
1422,56,3,2024-05-14,3,Tarjeta,50,201.6171186828207,2024-05-14 10:19:05
1423,10,1,2024-03-02,2,Tarjeta,100,305.4015723720142,2024-03-02 02:56:39
1424,30,4,2024-09-27,2,Transferencia,100,221.79446225221332,2024-09-27 20:09:54
1425,25,1,2024-05-14,1,Tarjeta,100,117.62895389836999,2024-05-14 22:59:02
1426,84,4,2024-05-12,2,Transferencia,100,365.37265652133556,2024-05-12 21:30:30
1427,5,2,2024-03-03,2,Tarjeta,30,218.86520207472915,2024-03-03 00:48:59
1428,65,2,2024-05-18,1,Tarjeta,30,122.36249383644065,2024-05-18 06:09:09
1429,94,6,2024-02-22,3,Tarjeta,1000,3260.719167695903,2024-02-22 18:29:27
1430,49,6,2024-06-12,3,Tarjeta,1000,3214.4574020747505,2024-06-12 02:50:08
1431,3,5,2024-10-23,2,Transferencia,500,1029.4199143141193,2024-10-23 18:21:38
1432,45,3,2024-10-26,3,Efectivo,50,391.36912685639754,2024-10-26 13:44:52
1433,14,5,2024-01-08,2,Tarjeta,500,1172.1919459513008,2024-01-08 05:49:11
1434,30,4,2024-04-08,1,Transferencia,100,181.9173931194759,2024-04-08 13:35:20
1435,68,5,2024-01-27,1,Transferencia,500,555.7631131777223,2024-01-27 12:59:26
1436,18,1,2024-08-23,2,Tarjeta,100,261.9223309569067,2024-08-23 15:50:14
1437,62,4,2024-09-11,1,Efectivo,100,186.0796978119854,2024-09-11 07:52:31
1438,37,6,2024-07-19,1,Tarjeta,1000,1075.4446528766125,2024-07-19 23:23:36
1439,25,2,2024-05-16,2,Transferencia,30,256.53701138999327,2024-05-16 13:43:06
1440,48,6,2024-10-16,2,Efectivo,1000,2048.024667596068,2024-10-16 02:35:08
1441,65,3,2024-07-29,1,Transferencia,50,80.30981247468495,2024-07-29 16:27:32
1442,53,4,2024-01-12,3,Tarjeta,100,387.1855004680057,2024-01-12 20:52:25
1443,79,4,2024-09-23,3,Efectivo,100,543.9857372577609,2024-09-23 23:06:51
1444,73,1,2024-07-04,2,Transferencia,100,253.64331336102128,2024-07-04 07:47:44
1445,15,3,2024-06-30,2,Transferencia,50,131.9987693681951,2024-06-30 14:57:59
1446,49,2,2024-07-18,3,Transferencia,30,389.6114177781197,2024-07-18 02:25:20
1447,88,7,2024-08-16,1,Tarjeta,720,732.2335490300634,2024-08-16 11:55:40
1448,68,4,2024-07-04,3,Efectivo,100,555.5158962428937,2024-07-04 22:13:13
1449,12,4,2024-03-14,3,Tarjeta,100,428.64904721867623,2024-03-14 19:01:15
1450,59,1,2024-05-19,3,Tarjeta,100,557.2361741346101,2024-05-19 13:05:13
1451,37,5,2024-07-23,3,Tarjeta,500,1679.7475326270092,2024-07-23 13:35:26
1452,61,8,2024-07-15,2,Efectivo,350,882.2936213075448,2024-07-15 10:36:43
1453,43,2,2024-04-25,2,Tarjeta,30,246.7147375546328,2024-04-25 01:29:52
1454,70,6,2024-02-17,1,Tarjeta,1000,1010.8188363152699,2024-02-17 07:11:45
1455,39,3,2024-06-21,1,Tarjeta,50,66.78709583935094,2024-06-21 20:25:08
1456,56,4,2024-10-26,1,Tarjeta,100,132.532285661377,2024-10-26 13:59:45
1457,63,4,2024-06-12,1,Transferencia,100,170.23838747271515,2024-06-12 08:30:53
1458,46,6,2024-08-19,3,Tarjeta,1000,3269.8334930581063,2024-08-19 23:32:00
1459,88,2,2024-08-09,2,Transferencia,30,162.7895512329133,2024-08-09 04:06:39
1460,11,8,2024-10-22,2,Tarjeta,350,829.2551609293678,2024-10-22 16:41:43
1461,62,5,2024-03-28,1,Efectivo,500,526.9649867516005,2024-03-28 04:10:52
1462,77,4,2024-07-31,1,Transferencia,100,182.44701504935168,2024-07-31 01:40:44
1463,98,8,2024-07-12,3,Transferencia,350,1341.1785900654368,2024-07-12 05:31:11
1464,25,2,2024-05-30,3,Transferencia,30,192.52171188694132,2024-05-30 05:37:14
1465,71,6,2024-04-29,1,Transferencia,1000,1054.5343356440492,2024-04-29 05:56:21
1466,52,1,2024-01-02,2,Efectivo,100,235.5008998911473,2024-01-02 04:47:54
1467,4,5,2024-05-20,2,Tarjeta,500,1120.6445981633342,2024-05-20 23:05:08
1468,59,3,2024-07-21,2,Transferencia,50,210.5010195324025,2024-07-21 13:51:32
1469,72,4,2024-01-01,1,Efectivo,100,122.99928357395699,2024-01-01 14:02:01
1470,20,2,2024-01-19,2,Transferencia,30,159.5719183612535,2024-01-19 23:18:40
1471,93,1,2024-07-01,3,Tarjeta,100,420.20825606337206,2024-07-01 23:09:51
1472,63,3,2024-05-24,3,Transferencia,50,320.89433633240117,2024-05-24 04:58:40
1473,54,7,2024-08-14,1,Efectivo,720,782.7088901885919,2024-08-14 04:38:22
1474,74,2,2024-05-19,3,Tarjeta,30,122.29380622394658,2024-05-19 00:31:34
1475,98,2,2024-09-30,1,Efectivo,30,108.49053846545998,2024-09-30 08:36:25
1476,57,3,2024-01-06,2,Tarjeta,50,248.34257253511333,2024-01-06 07:51:27
1477,90,1,2024-06-11,2,Tarjeta,100,285.931549517174,2024-06-11 20:25:27
1478,41,7,2024-05-13,2,Tarjeta,720,1469.5284684023873,2024-05-13 04:17:19
1479,3,8,2024-01-24,3,Transferencia,350,1283.8317857419636,2024-01-24 11:43:55
1480,6,8,2024-09-21,1,Efectivo,350,445.9657644430319,2024-09-21 07:40:59
1481,5,6,2024-08-23,2,Efectivo,1000,2063.2272872839626,2024-08-23 06:56:16
1482,5,1,2024-10-10,1,Efectivo,100,139.1172152363334,2024-10-10 22:57:23
1483,54,5,2024-04-12,2,Tarjeta,500,1053.0863201067266,2024-04-12 18:51:05
1484,47,4,2024-10-17,3,Transferencia,100,485.7727533031067,2024-10-17 18:58:26
1485,87,3,2024-08-15,3,Tarjeta,50,221.80717655481283,2024-08-15 15:44:57
1486,49,6,2024-01-12,1,Efectivo,1000,1042.0574549115242,2024-01-12 19:33:02
1487,9,7,2024-01-03,3,Transferencia,720,2378.193513762251,2024-01-03 04:37:31
1488,99,3,2024-05-29,3,Transferencia,50,331.23131541252405,2024-05-29 13:37:24
1489,20,3,2024-05-27,1,Transferencia,50,94.78163078951417,2024-05-27 04:03:53
1490,61,1,2024-06-01,2,Efectivo,100,295.64492832535757,2024-06-01 21:59:24
1491,35,4,2024-10-07,3,Transferencia,100,481.769938308272,2024-10-07 00:09:29
1492,50,5,2024-06-18,1,Transferencia,500,510.5278255098445,2024-06-18 16:38:20
1493,82,8,2024-01-02,3,Tarjeta,350,1101.1976644824747,2024-01-02 18:45:09
1494,62,2,2024-07-09,3,Tarjeta,30,357.93967829601314,2024-07-09 09:10:38
1495,17,2,2024-04-16,3,Transferencia,30,141.02732705464848,2024-04-16 13:38:08
1496,88,3,2024-03-30,3,Transferencia,50,370.83697097683637,2024-03-30 20:19:37
1497,3,8,2024-07-28,1,Tarjeta,350,442.8034347698147,2024-07-28 20:41:06
1498,32,8,2024-08-20,1,Tarjeta,350,384.3615243871558,2024-08-20 20:03:36
1499,99,4,2024-09-25,1,Tarjeta,100,143.3442293353563,2024-09-25 18:33:13
1500,13,7,2024-01-22,3,Efectivo,720,2343.6087795780736,2024-01-22 20:29:46
1501,89,7,2024-02-17,3,Efectivo,720,2428.0614218024175,2024-02-17 10:35:38
1502,73,6,2024-09-01,3,Tarjeta,1000,3284.3145085603137,2024-09-01 17:35:10
1503,68,1,2024-03-18,1,Transferencia,100,176.56069233001412,2024-03-18 07:59:17
1504,14,4,2024-04-04,3,Tarjeta,100,353.3873354307674,2024-04-04 19:33:14
1505,98,4,2024-05-08,2,Efectivo,100,340.44774799627316,2024-05-08 21:57:07
1506,11,1,2024-04-20,3,Transferencia,100,440.78200490561875,2024-04-20 15:35:51
1507,56,8,2024-03-27,2,Efectivo,350,804.726179908391,2024-03-27 13:41:12
1508,67,7,2024-09-13,3,Transferencia,720,2203.270065393198,2024-09-13 01:55:08
1509,92,7,2024-01-20,1,Efectivo,720,747.1955925411722,2024-01-20 03:00:44
1510,29,8,2024-04-27,3,Transferencia,350,1293.438674034085,2024-04-27 14:17:35
1511,9,7,2024-05-16,2,Transferencia,720,1541.7125899486148,2024-05-16 19:00:47
1512,67,3,2024-06-26,2,Transferencia,50,174.2992034936068,2024-06-26 20:42:07
1513,25,4,2024-10-22,3,Transferencia,100,433.68514997053876,2024-10-22 21:25:08
1514,98,2,2024-06-22,2,Efectivo,30,233.79191239862243,2024-06-22 11:57:46
1515,76,1,2024-05-02,2,Efectivo,100,354.8198231328922,2024-05-02 11:06:44
1516,42,7,2024-01-19,1,Transferencia,720,754.5083857462974,2024-01-19 10:38:53
1517,9,6,2024-01-05,3,Transferencia,1000,3061.7254968573407,2024-01-05 23:03:49
1518,79,7,2024-09-30,3,Efectivo,720,2258.039519843899,2024-09-30 11:01:37
1519,40,7,2024-02-12,3,Transferencia,720,2438.604241784778,2024-02-12 04:53:54
1520,25,5,2024-05-30,2,Transferencia,500,1124.6859908129559,2024-05-30 06:49:21
1521,5,3,2024-04-28,3,Transferencia,50,324.0396563610914,2024-04-28 05:00:33
1522,11,1,2024-10-06,3,Tarjeta,100,491.0262719169646,2024-10-06 20:14:47
1523,59,5,2024-08-27,1,Transferencia,500,542.9425439171864,2024-08-27 15:17:43
1524,98,5,2024-09-27,1,Tarjeta,500,582.6396318287561,2024-09-27 07:12:01
1525,88,6,2024-08-10,1,Transferencia,1000,1057.0957624370226,2024-08-10 05:22:20
1526,79,4,2024-02-22,2,Efectivo,100,241.0146224983832,2024-02-22 17:26:21
1527,38,6,2024-04-19,3,Tarjeta,1000,3064.847583703847,2024-04-19 04:08:21
1528,72,4,2024-09-19,1,Tarjeta,100,158.31732318523564,2024-09-19 02:57:18
1529,5,4,2024-05-04,1,Transferencia,100,194.29131962637553,2024-05-04 10:43:16
1530,48,1,2024-03-07,1,Transferencia,100,137.7516909508579,2024-03-07 12:18:44
1531,90,7,2024-07-10,3,Tarjeta,720,2424.776115591989,2024-07-10 09:04:02
1532,18,1,2024-05-07,3,Efectivo,100,536.3058083762975,2024-05-07 07:02:58
1533,70,3,2024-04-08,3,Efectivo,50,246.90935958486483,2024-04-08 14:07:47
1534,37,4,2024-07-10,2,Transferencia,100,226.54133469692363,2024-07-10 20:28:06
1535,60,5,2024-03-28,2,Efectivo,500,1038.3325077256288,2024-03-28 11:54:35
1536,48,7,2024-09-07,1,Efectivo,720,795.5644540462696,2024-09-07 23:15:29
1537,77,2,2024-06-12,3,Transferencia,30,173.9108292709746,2024-06-12 17:52:57
1538,28,3,2024-02-12,1,Efectivo,50,93.41438284548545,2024-02-12 15:11:31
1539,69,1,2024-09-29,3,Transferencia,100,465.45877482173466,2024-09-29 17:51:43
1540,77,6,2024-05-30,3,Tarjeta,1000,3225.8764054815438,2024-05-30 16:53:59
1541,81,3,2024-05-12,3,Transferencia,50,210.57243027996387,2024-05-12 13:37:43
1542,40,3,2024-06-04,2,Tarjeta,50,193.14595294994308,2024-06-04 21:45:43
1543,45,7,2024-10-16,2,Tarjeta,720,1547.3131236456852,2024-10-16 23:04:31
1544,96,3,2024-03-16,3,Efectivo,50,326.0233072723157,2024-03-16 01:31:32
1545,62,3,2024-02-24,1,Efectivo,50,133.6524577255695,2024-02-24 08:42:37
1546,93,2,2024-04-11,3,Efectivo,30,166.35311266166855,2024-04-11 19:57:18
1547,58,8,2024-10-12,3,Transferencia,350,1298.114491993188,2024-10-12 08:58:34
